year,county_fips,state,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct,partisan_lean,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price
2024,42081,PA,0.07211192091815365,0.1757602412666499,DEMOCRAT,0.07211192091815365,-0.10364832034849626,0.8558876583199178,0.01460519425102314,"Lycoming County, Pennsylvania",0.889920166731428,0.0443410222897312,0.00938747394821435,2.3844007206188e-4,58,2.2,52197,2.5,60403,69.3,215900,45.3,1,17459,0.258834980533094,42.4,113236,22.6,92.1666449332037,3.379
2016,42085,PA,0.35812192930470854,0.6030319830239538,DEMOCRAT,0.35812192930470854,-0.24491005371924524,0.900996759004464,0.00158992233840885,"Mercer County, Pennsylvania",0.913889454712921,0.0569199295032459,0.00800616403779901,6.2880270650855e-4,57.1,1.3,50739,3,65376.6875,72.9,152270.416666667,67.1,1.9,2.31,0.220575523345402,45.1,112913,19.6,167.879977189335,3.22530395274875
2024,42085,PA,0.08622239342578325,0.16162044170518747,DEMOCRAT,0.08622239342578325,-0.07539804827940422,0.8347529442440572,7.170483681717439e-4,"Mercer County, Pennsylvania",0.87579064176068,0.0721472165711115,9.1547993341964e-4,0,54.2,1.3,47462,1.9,60030,73.7,184700,51.7,0.6,18837,0.266567424670191,45.9,108140,21.3,160.783441528032,3.379
2024,42089,PA,0.12279158140894476,0.12474714995615316,DEMOCRAT,0.12279158140894476,-0.0019555685472083945,0.7923851214639298,0.04268098698191721,"Monroe County, Pennsylvania",0.639461215567819,0.122373485944884,0.023894597142737,0.008653459281901,61,0.7,80915,3.5,76336,81.5,298400,50.1,1.4,23725,0.26532264121029,44.4,166523,36.4,273.739221526729,3.379
2008,42091,PA,0.5998731093650497,0.3919216118898418,REPUBLICAN,0.3919216118898418,0.20795149747520786,0.8765208329178052,0.04396204399944153,"Montgomery County, Pennsylvania",0.835474160977215,0.0823535308875545,0.0540236592086864,0.00105906062350909,68.5,408277,2.7,2.6,114073.079424059,26.7,322563.353460288,67.3,1.8,2.49,0.44129676782325,40.7,778048,27.7,1610.73744392446,3.2475653858572806
2012,42091,PA,0.5661232411450752,0.4230494905385735,DEMOCRAT,0.5661232411450752,0.14307375060650168,0.8639833740179539,0.0505394311722354,"Montgomery County, Pennsylvania",0.816463399549761,0.0873549711797739,0.0661281943448037,0.00161046928728694,68.4,0.4,413402,4.8,105408.181620209,28.2,303747.277874564,68.1,1.9,2.55,0.465341590268764,41,808460,27,1673.69724479103,3.6337821158690167
2016,42091,PA,0.589118147080543,0.3743636225606011,DEMOCRAT,0.589118147080543,0.21475452451994193,0.8500575898641839,0.05323942986034458,"Montgomery County, Pennsylvania",0.796648513797195,0.0889299948279534,0.0739286257567921,0.00149685113632906,67.5,0.3,425271,3.3,110223.077083333,71.2,402953.125,68.7,1.6,2.56,0.480249916353607,41.4,821725,28.5,1701.15883095751,3.22530395274875
2024,42091,PA,0.152188206701401,0.0951760010443343,DEMOCRAT,0.152188206701401,0.05701220565706672,0.743659599762235,0.03762028238902146,"Montgomery County, Pennsylvania",0.714600939501132,0.0929082450892299,0.0878626917958576,9.417759528657e-4,68.1,0.2,470950,2.7,111855,70.8,461900,52.3,1.5,116602,0.553653389311977,41.5,879190,29.2,1820.12453386416,3.379
2008,42095,PA,0.5550556493904013,0.43185254571068216,REPUBLICAN,0.43185254571068216,0.12320310367971915,0.9201333425932356,0.01269532606431002,"Northampton County, Pennsylvania",0.884350395370216,0.0455956334573777,0.0215375847645927,0.00140440385770064,65.2,147882,3.8,3.5,87894.9349744542,23.1,124434.196470042,68.6,2.3,2.53,0.282150628414065,39.6,294787,27.4,797.429729407636,3.2475653858572806
2012,42095,PA,0.5171224232225494,0.47000420698359274,DEMOCRAT,0.5171224232225494,0.04711821623895668,0.9239685802378506,0.0117383644105124,"Northampton County, Pennsylvania",0.86622648003288,0.0511516471913041,0.0260469747750337,0.00127979362910044,62.7,0.7,139605,5.6,75949.8323170732,29.4,108846.31315331,68.3,2.1,2.57,0.253939299093301,41.6,299267,27.3,809.548598922731,3.6337821158690167
2016,42095,PA,0.46176464440248327,0.49983625861384207,DEMOCRAT,0.46176464440248327,-0.038071614211358795,0.8823918248962935,0.02373613031600957,"Northampton County, Pennsylvania",0.869822093723329,0.0525614137230643,0.0279661521565099,0.00151838938252165,63.9,1.1,151511,2.9,87061.4625,69,285670.833333333,70.5,1.5,2.61,0.288710067247679,41.6,302294,27.3,817.736951159827,3.22530395274875
2024,42095,PA,0.12155963302752294,0.1259952865920377,DEMOCRAT,0.12155963302752294,-0.004435653564514766,0.8295701128363391,0.00505111389719355,"Northampton County, Pennsylvania",0.726185721495159,0.0722470424689386,0.0326110177126775,0.00422305403589596,65.3,0.9,170227,2.6,90185,72.3,339100,51,1.5,46160,0.356071628918028,42.2,322989,26.8,873.719095047078,3.379
2012,42097,PA,0.39359267734553777,0.5876791521136938,DEMOCRAT,0.39359267734553777,-0.19408647476815605,0.9205134788189988,0.00356867779204107,"Northumberland County, Pennsylvania",0.945206930147838,0.0338670733257085,0.00338882534841361,0.00166264243656543,57.2,2.4,39736,6.5,56089.4860627178,30.2,37334.5470383275,63.6,1.8,2.28,0.148810131753651,43.8,94428,24.9,206.009344876969,3.6337821158690167
2008,42101,PA,0.8310337374765566,0.16345281006198104,REPUBLICAN,0.16345281006198104,0.6675809274145756,0.5966993803348299,0.26797970497235085,"Philadelphia County, Pennsylvania",0.42425806362465,0.434091592136217,0.0553345838558237,0.00366244183515903,58.7,594226,6.6,5.8,54012.7821644217,43.8,475006.017185323,54.4,3.1,2.4,0.210245258519395,35.7,1447395,31.5,10792.7480223341,3.2475653858572806
2012,42101,PA,0.8529378106317731,0.13974102128411608,DEMOCRAT,0.8529378106317731,0.713196789347657,0.5923044487666018,0.25981443611679156,"Philadelphia County, Pennsylvania",0.411957945395698,0.431365973402808,0.0641758534304898,0.00367018241711235,58.9,0.2,614215,9.4,48470.8057491289,47.8,414426.347996516,53.1,2,2.58,0.243110740803786,33.6,1547607,32,11539.9959158353,3.6337821158690167
2016,42101,PA,0.8253242155869372,0.15367896544950688,DEMOCRAT,0.8253242155869372,0.6716452501374304,0.5966820724443868,0.24008108409984877,"Philadelphia County, Pennsylvania",0.404440541064577,0.421610947832476,0.0706263011266226,0.00352133337415299,59.7,0.4,678752,5.7,54315.4604166667,52.1,201804.166666667,53.4,2.3,2.62,0.286137804226677,34.1,1567872,33.3,11691.1053494541,3.22530395274875
2024,42101,PA,0.1970261601433797,0.05000790085398528,DEMOCRAT,0.1970261601433797,0.14701825928939444,0.5431287144300276,0.2009236057358015,"Philadelphia County, Pennsylvania",0.355408420779762,0.387439355086294,0.0831963078080406,0.00559813865543015,64.9,0.3,783111,3.8,60521,51.9,253600,27.6,1.4,196342,0.363652302907573,35.7,1573916,33.2,11736.1734677265,3.379
2008,42107,PA,0.4488216449392584,0.5355251054651569,REPUBLICAN,0.5355251054651569,-0.08670346052589845,0.916887763610728,0.00377507239345654,"Schuylkill County, Pennsylvania",0.951064147663221,0.0274763334102979,0.00615942521086015,2.1052059706357e-4,58.4,67550,5.3,3,63377.6660473758,24.9,66990.1068276823,64.7,2.5,2.28,0.138721339814307,41.8,147254,25.5,189.118462670547,3.2475653858572806
2012,42111,PA,0.27800365329090804,0.7066171704672677,DEMOCRAT,0.27800365329090804,-0.42861351717635965,0.926027653796935,2.4969568338587347e-4,"Somerset County, Pennsylvania",0.959210987954312,0.026924126460231,7.9265044115545e-4,0.00196213469859792,55.2,6.3,32863,4.5,63369.8323170732,20.2,32858.1271777003,70.1,2.3,2.4,0.144839320797081,45.2,76957,24.2,71.6300943373875,3.6337821158690167
2008,42125,PA,0.4706230485092141,0.5178669823064835,REPUBLICAN,0.5178669823064835,-0.04724393379726943,0.9026746137841614,0.01952940466976912,"Washington County, Pennsylvania",0.946920404831232,0.0333225132868556,0.00587189387956804,0.00134685354663359,63.8,101569,3.6,3.9,75051.9995355318,24.3,91010.7199256851,67.8,1.7,2.44,0.256390066211562,42.4,206407,25.9,240.852005792186,3.2475653858572806
2012,42125,PA,0.4258047493403694,0.5617941952506597,DEMOCRAT,0.4258047493403694,-0.13598944591029027,0.9129094608341812,0.01275686673448626,"Washington County, Pennsylvania",0.940747235477874,0.0265336629678606,0.0062620977787999,0,62.6,2.6,100392,4.2,74051.3262195122,24.8,87090.200348432,64.7,2.2,2.41,0.26359426503003,44,208716,26.6,243.546329537864,3.6337821158690167
2016,42125,PA,0.3580285855101035,0.605086249383933,DEMOCRAT,0.3580285855101035,-0.24705766387382944,0.9145620010756204,0.01235908846449925,"Washington County, Pennsylvania",0.934686341540814,0.0300123568979859,0.00952490852529798,0.00130300363975555,60,2.9,97419,3.4,76001.5458333333,74.4,218970.625,65.4,2.4,2.44,0.29404047976012,44.6,207981,26.4,242.688673429994,3.22530395274875
2008,42129,PA,0.4113527731425177,0.5786350651921826,REPUBLICAN,0.5786350651921826,-0.16728229204966483,0.929103317157326,0.01322051203811826,"Westmoreland County, Pennsylvania",0.957014732195946,0.0217124967850239,0.00680330430405792,2.5719808954365e-4,61.1,174489,2.7,3.1,68605.6990246168,23.2,171569.756154203,67.4,1.7,2.28,0.243009135366045,44.3,361589,26.3,351.890573561516,3.2475653858572806
2012,42129,PA,0.3757813790012502,0.6129077913806524,DEMOCRAT,0.3757813790012502,-0.23712641237940224,0.9206341858581184,0.01307140377271149,"Westmoreland County, Pennsylvania",0.950128647890037,0.0267807757398974,0.00963414466352041,3.7700023390525e-4,62,1.1,176303,3.8,68131.1650696864,23.4,159964.891114983,66.5,2,2.32,0.258015255633925,45.7,363395,27.1,353.648133597502,3.6337821158690167
2016,42129,PA,0.3277598035715267,0.6400514141641628,DEMOCRAT,0.3277598035715267,-0.3122916105926361,0.9135953988136062,0.01673705615516971,"Westmoreland County, Pennsylvania",0.947223019315925,0.0268498669322395,0.010383786551435,2.1099539186064e-4,59.8,0.9,169203,3.1,74329.4541666667,78.8,196169.375,67,1.9,2.34,0.280895353461197,46.7,355458,25.8,345.92401731532,3.22530395274875
2024,42129,PA,0.088559943248995035,0.15962165996689526,DEMOCRAT,0.088559943248995035,-0.07106171671790022,0.8402859913895065,0.00183919193830723,"Westmoreland County, Pennsylvania",0.911442289882742,0.0296892586946301,0.0125749782723296,6.4684343254448e-4,59.9,1,171893,2,75738,77.6,226100,50.2,1.3,63869,0.332914396370057,47,350935,26.2,341.52233179884,3.379
2008,42133,PA,0.4266027407136567,0.5627063131170081,REPUBLICAN,0.5627063131170081,-0.13610357240335141,0.93057572237549,0.00876197909104109,"York County, Pennsylvania",0.908599731972312,0.049867752594899,0.0103419119465452,8.2669348513718e-4,69.4,224404,4.5,3.2,83131.4212726428,25,181532.087784487,69.6,2.9,2.5,0.208158093206232,39.5,424583,27,469.577062881001,3.2475653858572806
2012,42133,PA,0.386785323602619,0.5987665738338204,DEMOCRAT,0.386785323602619,-0.21198125023120135,0.9281025606449532,0.00748881493717582,"York County, Pennsylvania",0.89112381979052,0.0591098240020464,0.0128629700853725,8.6788505547612e-4,66.1,1.1,212041,5.5,76225.1567944251,25.6,171640.840592334,70.1,2.4,2.55,0.219566994821753,40.6,437846,27.1,484.245574302775,3.6337821158690167
2016,42133,PA,0.3326633848902353,0.623964735467459,DEMOCRAT,0.3326633848902353,-0.29130135057722373,0.9342158117462424,0.00755275720010836,"York County, Pennsylvania",0.883018136583255,0.0576030323790293,0.0155900699502416,0.00212509915627028,64.7,0.9,220679,2.8,81851.2458333333,75.9,225391.666666667,69.3,2.8,2.56,0.242075722674626,41.2,443744,27.2,490.768599286988,3.22530395274875
2024,42133,PA,0.0922174070061394,0.15537498495244975,DEMOCRAT,0.0922174070061394,-0.06315757794631036,0.8510787454432671,0.00231554260173517,"York County, Pennsylvania",0.797784568372804,0.0683239962651727,0.0180990578049402,0.00315762668703845,64.9,1.1,239294,2.3,81453,76.4,275200,52.7,1.8,64262,0.292464667314596,41.3,471240,27.2,521.178415320545,3.379
2008,44003,RI,0.5757546922948831,0.4017889002545377,REPUBLICAN,0.4017889002545377,0.1739657920403454,0.941428423391786,0.01471485647833646,"Kent County, Rhode Island",0.94149638815171,0.0194992205072058,0.0258541693938997,7.4379083411679e-4,68.4,88334,4,4.3,94100.2113330237,25.6,73689.1175104505,63.3,2.1,2.44,0.304052862696367,41.3,168058,24.8,997.150636864343,3.2219748143364546
2008,44007,RI,0.6601821551078343,0.31940227891022355,REPUBLICAN,0.31940227891022355,0.34077987619761074,0.873555941294948,0.03590275192975987,"Providence County, Rhode Island",0.758870877585243,0.0788628922782081,0.0338529106444143,0.00561367084564402,65.4,297396,3.4,5.7,69133.0306549001,44.5,187559.152345564,60.5,2.3,2.6,0.252256927184242,37,626150,22.8,1529.0049213336,3.2219748143364546
2012,44007,RI,0.6652515336399918,0.31604869280909464,DEMOCRAT,0.6652515336399918,0.34920284083089714,0.864976153599476,0.03970306284669391,"Providence County, Rhode Island",0.741260466352497,0.097456244638506,0.039449455136928,0.0054557926416827,65.2,0.2,298320,6.6,65883.3667247387,46.2,176284.3728223,60.9,2,2.51,0.262913208271362,37.1,628323,24.3,1534.31120208751,3.68963161209068
2016,44007,RI,0.5751064497693924,0.36576060271899674,DEMOCRAT,0.5751064497693924,0.20934584705039566,0.8800970922409678,0.03286712586266189,"Providence County, Rhode Island",0.726521407729223,0.0928018078725147,0.0421558122249173,0.00732712297983345,63.4,0.4,307505,4,68625.2104166667,51.8,287636.458333333,59.2,2,2.58,0.294461796544821,37.5,633673,24.5,1547.37544600531,3.1772930486142665
2012,44009,RI,0.5707469902511172,0.40340972343707754,DEMOCRAT,0.5707469902511172,0.16733726681403965,0.8995357416410048,0.01758554390133337,"Washington County, Rhode Island",0.931954964826195,0.0174598637511314,0.0196115795658457,0.00905149826115955,66.7,1.2,64901,4.7,96773.1293554007,28.1,49565.2547909408,67.4,2.4,2.37,0.430676570013808,43.3,125946,25.7,382.487448836196,3.68963161209068
2024,45003,SC,0.05193507866261115,0.08892915635780743,DEMOCRAT,0.05193507866261115,-0.03699407769519628,0.8486417885574371,0.00364069891163613,"Aiken County, South Carolina",0.643744595386203,0.217914028285308,0.00559569304583113,0.00200842422382772,58.8,0.6,79453,4.3,70922,76.2,257200,48.5,1.3,28313,0.325159622390223,42.1,179245,25.7,167.351393757484,2.893
2008,45013,SC,0.4413532742848846,0.5491650936547118,REPUBLICAN,0.5491650936547118,-0.1078118193698272,0.8435791265707732,0.00503513049500093,"Beaufort County, South Carolina",0.731582621414088,0.192946182229166,0.00892198251504172,0.00101718578599209,62.9,62069,6.1,3,79039.853692522,26.8,63910.8406874129,67.2,0.8,2.39,0.373813985010365,38.7,150415,19.8,261.016755720026,3.119612528253149
2024,45013,SC,0.06020899782573297,0.0808994268090271,DEMOCRAT,0.06020899782573297,-0.020690428983294137,0.751751865555946,0.0044442607023999,"Beaufort County, South Carolina",0.69497212241358,0.153572048073349,0.0197645892702267,0.00310246561764341,58.4,1,88134,1.4,90509,73.6,539100,57.3,0.9,39503,0.466752708988734,49.1,201775,25.5,350.142312172378,2.893
2012,45015,SC,0.41853508321724464,0.564190923088203,DEMOCRAT,0.41853508321724464,-0.14565583987095831,0.9214781698849044,0.00527917816037287,"Berkeley County, South Carolina",0.673365616157571,0.249930182684252,0.0227420026240772,0.00763511626559034,65.3,0.3,80650,8,67803.7891986063,31.2,62069.9172473868,70.6,2.3,2.83,0.228598904681184,35.2,189781,25.1,172.697342278346,3.290367128463476
2024,45015,SC,0.05876648122779608,0.08201302039152332,DEMOCRAT,0.05876648122779608,-0.023246539163727237,0.8228008310897811,2.99953178040501e-4,"Berkeley County, South Carolina",0.621634200608455,0.224935294918948,0.0311076299020721,0.00925925925925926,67.3,0,131591,1.4,86658,73.9,356000,52.4,0.8,28370,0.338222610495624,37.7,264276,32.7,240.486470341879,2.893
2008,45019,SC,0.5354908893119391,0.452115466801352,REPUBLICAN,0.452115466801352,0.0833754225105871,0.8897901051284837,0.01360876754655948,"Charleston County, South Carolina",0.651491469518397,0.308714939979198,0.0123489423811795,0.00447067341673227,65.1,164815,4.4,4.4,74017.7868091036,34.4,132588.116581514,60.6,1.2,2.44,0.362994597240921,37.1,348046,22.2,379.897510511185,3.119612528253149
2012,45019,SC,0.5039175793255704,0.4800596139932099,DEMOCRAT,0.5039175793255704,0.023857965332360453,0.8848940945913613,0.01635010881082867,"Charleston County, South Carolina",0.668793576549586,0.286377005274371,0.0130270948236673,0.00193338846867965,66.5,0.8,175943,6.4,66561.4046167247,40.7,116700.594512195,59.4,2.1,2.46,0.384912430310295,36,365162,22.4,398.579885225761,3.290367128463476
2016,45019,SC,0.5063880461595168,0.4278147948623437,DEMOCRAT,0.5063880461595168,0.07857325129717313,0.8611533925385321,0.01090692821789663,"Charleston County, South Carolina",0.683775385639774,0.27539320628323,0.015135541408985,0.001578878340614,64.3,0.1,197621,2.6,74467.0479166667,61.1,374779.166666667,54.9,0.7,2.45,0.416240641064839,37.1,396484,23.9,432.768325329171,2.8995156746933213
2024,45019,SC,0.07420319156233122,0.06610408438201522,DEMOCRAT,0.07420319156233122,0.008099107180316006,0.7580925999208548,0.01037242228377962,"Charleston County, South Carolina",0.667979888677752,0.20924313400665,0.0175104002078882,0.00470996587014879,66.3,0.4,227176,1.9,93911,65.6,590200,45.1,1,58157,0.51637922204297,40.1,431001,25.8,470.444156599505,2.893
2008,45045,SC,0.3717985702072308,0.6103263976670146,REPUBLICAN,0.6103263976670146,-0.2385278274597838,0.922283316170899,0.00543531057529775,"Greenville County, South Carolina",0.767989975326338,0.179426137647534,0.0184150881381542,9.8831595981913e-4,65.4,209221,2.5,4.3,69894.0826753367,32,168971.077566187,64.6,1.8,2.49,0.30157520586832,36.9,438119,21.6,558.033067781658,3.119612528253149
2012,45045,SC,0.35234925383950433,0.6298754069848698,DEMOCRAT,0.35234925383950433,-0.27752615314536544,0.9291014014839242,0.00271285875879522,"Greenville County, South Carolina",0.76691438286588,0.183445429368805,0.0212551191710953,0.00286780509190449,63.4,0.4,211732,5.6,63905.4137630662,35,157070.55966899,68.2,1.9,2.58,0.3231827868642,37.2,467605,21.5,595.589446383384,3.290367128463476
2016,45045,SC,0.34616689517347154,0.5941114958287825,DEMOCRAT,0.34616689517347154,-0.247944600655311,0.9293033864852012,0.00294165919678816,"Greenville County, South Carolina",0.746019175324701,0.182562564408961,0.0228143057064836,0.00369712450327408,64.4,1.3,241844,3,72521.0791666667,64.9,227226.25,66.5,2.2,2.59,0.340262407705792,38.1,498766,22.7,635.279275916329,2.8995156746933213
2024,45045,SC,0.05429326631988073,0.08601343741251685,DEMOCRAT,0.05429326631988073,-0.03172017109263612,0.8140956327945456,0.00168972362935946,"Greenville County, South Carolina",0.66782012983031,0.152306196287309,0.0273484656019764,0.00582221482448379,66.4,0.4,291813,2.6,82648,68.6,339800,51.1,1,69057,0.43203571600897,38.5,570745,22.6,726.95907566447,2.893
2008,45051,SC,0.3709899043874883,0.6165098570583408,REPUBLICAN,0.6165098570583408,-0.24551995267085253,0.9295492174031782,0.00593134995818184,"Horry County, South Carolina",0.800815914212448,0.14070246328386,0.0103776517211905,0.00389696169088507,61.5,120915,2.7,3.4,61829.2684626103,29.6,113466.867162099,64.5,2.2,2.32,0.199327276624512,39.6,257380,21.6,226.981869004508,3.119612528253149
2012,45051,SC,0.3459735036879521,0.6417392542240176,DEMOCRAT,0.3459735036879521,-0.29576575053606546,0.9309967861516838,5.424910201297046e-4,"Horry County, South Carolina",0.809887170767132,0.135604088067024,0.0114069114547355,0.00399241900915741,60,1.1,124374,6.3,55274.4708188153,33.1,108291.554878049,63.1,2.4,2.37,0.210485438839116,41.8,282285,21.7,248.945438231166,3.290367128463476
2024,45051,SC,0.04323087402318687,0.09830142375759358,DEMOCRAT,0.04323087402318687,-0.05507054973440671,0.8310517717311701,0.00315475184496648,"Horry County, South Carolina",0.759090062434838,0.112856835296366,0.0150462878969305,0.00550810249860302,53.7,0.6,180927,2.8,68534,79.9,325300,52.1,0.6,79632,0.27606448389824,49.7,413391,24.9,364.567028555609,2.893
2008,45063,SC,0.3041036598728906,0.6844911973117102,REPUBLICAN,0.6844911973117102,-0.38038753743881953,0.9086301447999936,0.0033327629338092,"Lexington County, South Carolina",0.812391858939795,0.149727585124619,0.0124900409628276,0.00230566799990343,68.4,124174,7.5,4.4,76264.4240594519,24.7,107381.372503484,67.5,1.4,2.52,0.259184755113349,38.4,248518,24.2,355.564526848497,3.119612528253149
2012,45063,SC,0.3032062722534473,0.6806957726219334,DEMOCRAT,0.3032062722534473,-0.37748950036848605,0.913724324578008,7.274376984809849e-4,"Lexington County, South Carolina",0.800363157622242,0.141683246673521,0.0150921207369659,0.00251473709902887,67.8,0.9,130763,6.3,71658.3318815331,26.3,106568.379790941,69.3,1.6,2.54,0.288564926283848,38.3,270406,24.7,386.880553710374,3.290367128463476
2016,45063,SC,0.28855053115248214,0.65545117246689,DEMOCRAT,0.28855053115248214,-0.36690064131440786,0.9367576933329383,0.00165121582797737,"Lexington County, South Carolina",0.794724594333953,0.144928650295602,0.0173482508490685,0.00219080630057723,64.7,0.6,137541,3.9,75194.3291666667,73.9,197741.875,68.7,2.5,2.57,0.305013489664685,38.9,286196,27,409.471930910166,2.8995156746933213
2024,45063,SC,0.04649812655775774,0.09429448586579482,DEMOCRAT,0.04649812655775774,-0.047796359308037085,0.8471664072219002,0,"Lexington County, South Carolina",0.712203688004742,0.162594733789288,0.025967734739016,0.00280137933672006,65.2,1.3,155761,3,78447,76.4,273100,51.9,0.6,38841,0.37243615282109,40.1,313774,26,448.928865705343,2.893
2008,45079,SC,0.640195834873392,0.35107884898537906,REPUBLICAN,0.35107884898537906,0.289116985888013,0.8663050049837415,0.01699918843989825,"Richland County, South Carolina",0.482484938228192,0.454710289257447,0.0207993934082599,0.00257416875228365,69.3,173473,9.6,4.6,73044.9256850906,37.6,127963.374361356,61.6,2.4,2.38,0.372102983230204,34.5,364001,22,480.803600382943,3.119612528253149
2012,45079,SC,0.6533860286263619,0.33367053294293575,DEMOCRAT,0.6533860286263619,0.3197154956834261,0.8655744502150234,0.01155651475927471,"Richland County, South Carolina",0.463750856968743,0.463331894472234,0.0236497981362517,0.00137876748851027,67.1,1,177982,6.4,65666.9425087108,38.8,118874.425087108,61.1,2,2.56,0.374207683849686,33.1,393830,20.3,520.204290479462,3.290367128463476
2016,45079,SC,0.640106210215621,0.31097900688706864,DEMOCRAT,0.640106210215621,0.32912720332855233,0.8457462124847818,0.00888089597025556,"Richland County, South Carolina",0.456233564237735,0.466090748603952,0.0249005613491914,0.00169698863872211,65.6,0.4,191594,4.4,68180.9791666667,58.3,202328.333333333,60.5,2.7,2.47,0.38845593533632,33.4,409549,21.8,540.967287818534,2.8995156746933213
2024,45079,SC,0.09484860327188915,0.0454382058726095,DEMOCRAT,0.09484860327188915,0.04941039739927965,0.7798573118083132,0.00726421353230195,"Richland County, South Carolina",0.395519806061056,0.460623567575601,0.0348774297517015,0.00301868566426178,63.7,0.3,202559,3.1,65909,60.5,273600,36.7,2.3,46719,0.406791186215078,34.8,430651,24.2,568.84061117556,2.893
2008,45083,SC,0.3843143047042316,0.6004172513108338,REPUBLICAN,0.6004172513108338,-0.21610294660660218,0.9466995307855453,0.00421719797902046,"Spartanburg County, South Carolina",0.750222627503224,0.20410845699549,0.0161075451132373,0.00132151685913556,61.7,125331,2.6,4.8,66004.0989317232,32.1,105907.473293079,68.8,1.9,2.55,0.212561825240653,38.2,280738,22.3,347.464340579431,3.119612528253149
2012,45083,SC,0.37724055101632303,0.609329790912234,DEMOCRAT,0.37724055101632303,-0.23208923989591101,0.9402727311588936,0.00224853588680374,"Spartanburg County, South Carolina",0.717522381339937,0.203733397980917,0.0215726679249857,0.00175241129716532,59.9,0.3,121314,6.5,55994.9716898955,32.3,100739.993466899,68.7,2.2,2.59,0.205402059476161,38.1,288745,22.2,357.374459533828,3.290367128463476
2024,45083,SC,0.04655800378082941,0.09459602140694964,DEMOCRAT,0.04655800378082941,-0.048038017626120234,0.8908710500856714,9.499609525252644e-4,"Spartanburg County, South Carolina",0.667972896852048,0.179073596637563,0.0257599064063956,0.00197965639014667,62.8,0.3,175470,3,69927,72.9,266100,49.2,1.8,43679,0.252046133177058,38.3,369256,27.8,457.021466794656,2.893
2008,45091,SC,0.40469176912568305,0.5816683743169399,REPUBLICAN,0.5816683743169399,-0.1769766051912568,0.93387740734222,0.00813331974692221,"York County, South Carolina",0.766123395018579,0.184899378242154,0.0137550126926897,0.0066682609175527,70.1,109956,3.1,5.4,74775.9173246633,27.6,86533.5137018114,71.3,2.6,2.63,0.249405158799789,36.9,217448,23,319.455162518282,3.119612528253149
2008,46099,SD,0.4992355698137798,0.49187949572671,REPUBLICAN,0.49187949572671,0.007356074087069786,0.92271437359846,0.00293703240658054,"Minnehaha County, South Dakota",0.91034713695725,0.0280779104810805,0.0110838263199018,0.0195557539904007,76.1,102384,3,2,81213.4533209475,33.8,68953.3581049698,64.2,2,2.46,0.280046106557377,35.5,179180,16.6,221.992107784956,3.1452030997739753
2012,46099,SD,0.4527636681770106,0.5267748717078202,DEMOCRAT,0.4527636681770106,-0.07401120353080964,0.9155221369229152,0.00986433904721842,"Minnehaha County, South Dakota",0.867725109548267,0.0427395350697281,0.0188074521386907,0.0291652622017059,73.8,1.5,95434,3.1,66212.112369338,38.8,56527.8135888502,62.2,2.8,2.53,0.270094691836217,34.6,175037,17.6,216.859206219194,3.5410957178841307
2024,46099,SD,0.4247760304726236,0.5515927904155938,DEMOCRAT,0.4247760304726236,-0.12681675994297026,0.8714536846868799,0.00352455877745674,"Minnehaha County, South Dakota",0.791371699442578,0.0614746044603358,0.0172019612824065,0.0159749615364337,73.1,1.6,116155,1.8,77288,61.4,325300,45.4,1.2,22758,0.38160605453661,37.2,208639,17.4,258.489850296603,3.069
2008,46103,SD,0.3888003144997488,0.6028567060519361,REPUBLICAN,0.6028567060519361,-0.2140563915521873,0.9152947214655138,0.01857554581704765,"Pennington County, South Dakota",0.84606172551328,0.0105345417271371,0.00889042249804634,0.0817797083210701,73.1,50420,4.6,4,67840.2647468648,34.3,38178.2257315374,63.8,1.7,2.4,0.272823077891028,36.1,98533,17.9,35.4869814794851,3.1452030997739753
2016,46103,SD,0.29478667029721634,0.6242590536832625,DEMOCRAT,0.29478667029721634,-0.3294723833860462,0.8963057226592627,0.00293074194045966,"Pennington County, South Dakota",0.829965621914201,0.0130380719014007,0.0132026478440552,0.0942471564934352,66.2,2.4,52042,4.7,66765.7291666667,68.4,241116.666666667,62.8,1.5,2.46,0.301972073502112,38.3,109372,16.9,39.3906826989358,3.0418337119491135
2008,47037,TN,0.5989844453014527,0.3891132233842245,REPUBLICAN,0.3891132233842245,0.20987122191722818,0.8915407735505814,0.0204955311239421,"Davidson County, Tennessee",0.658551387540246,0.268653855982011,0.030751712066234,0.00341135585424439,67.6,312194,5.1,3.9,67418.1072921505,38.3,231777.589410125,55.3,1.8,2.35,0.323514290610659,36.8,626144,22.7,1242.18007057947,3.1439845011301264
2012,47037,TN,0.5844662335169659,0.398663797151993,DEMOCRAT,0.5844662335169659,0.1858024363649729,0.9057343771063828,0.02046267529023014,"Davidson County, Tennessee",0.615499116914368,0.280091624954689,0.0328692956138795,0.00177542631055307,68.6,0.3,325346,5.9,61046.6964285714,47.9,184293.43858885,54.2,1.8,2.42,0.370051418008687,33.9,648295,22.9,1286.12448391475,3.378300377833753
